pk,model,fields,,,,,,,,,,,,,,,,,
,,vender_code,sku,name,abbreviated_name,brand,size_value,size_unit,price,vat_code,product_information,ingredients,free_from,allergens,usage,category_id,barcode,tags,weight_g
,products.product,0317,,G.T.F. Chromium (200ug) Complex - 90 Veg Caps,G.T.F. Chromium 200ug Compx 90,viridian,90,caps,€35.70,T1,"GTF refers to Glucose Tolerance Factor. Chromium contributes to the maintenance of normal blood glucose levels. Zinc is a mineral essential to many body processes including the maintenance of normal cognitive function, vision, fertility and reproduction, hair, skin and nails and the immune system. Zinc also contributes to the normal metabolism of fatty acids and macronutrients. ","Chromium Picolinate 200ug, 
Zinc picolinate  10mg, 
Alpha Lipoic Acid  10mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",30,5060003593171,Minerals,202
,products.product,0318,,Chromium & Cinnamon Complex (7 Day Sugar Detox Plan) - 14 Veg Caps ,Chromium & Cinnamon 14 Caps,viridian,14,caps,€10.90,T1,"Chromium is an important mineral that contributes to the maintenance of normal blood glucose levels. Cinnamon, also known as “sweet wood,” has been well studied clinically and has a long history of traditional use.","Chromium Picolinate 500ug, 
Organic Ceylon Cinnamon Bark 200mg, 
Alpha Lipoic Acid  150mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593188,Minerals,110
,products.product,0319,,Chromium & Cinnamon Complex - 60 Veg Caps  ,Chromium & Cinnamon 60 Caps,viridian,60,caps,€39.20,T1,"Chromium is an important mineral that contributes to the maintenance of normal blood glucose levels. Cinnamon, also known as “sweet wood,” has been well studied clinically and has a long history of traditional use.","Chromium Picolinate 500ug, 
Organic Ceylon Cinnamon Bark 200mg, 
Alpha Lipoic Acid  150mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593195,Minerals,146
,products.product,0320,,Balanced Iron (15mg) Complex - 30 Veg Caps,Balanced Iron 15mg Complex 30 Caps,viridian,30,caps,€10.65,T1,"Iron is essential for the healthy production of haemoglobin and red blood cells. Balanced Iron Complex contains iron bisglycinate, a form of iron that is gentle on the digestive system. The formula also includes synergistic factors including Vitamin C which enhances iron absorption and aids in the maintenance of the immune system. Iron contributes to the reduction of tiredness and fatigue and contributes to normal cognitive function. ","Iron Bisglycinate 15mg, 
Adenosylcobalamin (Vitamin B12) 25ug, 
Methylcobalamin (Vitamin B12) 25ug, 
Folic Acid 100ug, 
Magnesium Ascorbate 107mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593201,Minerals,110
,products.product,0321,,Organic Liquid Iron NV - 200ml,Organic Liquid Iron NV - 200ml,viridian,200,ml,€34.30,T1,"Viridian’s Organic Liquid Iron contains a unique, source of iron from organic murraya koenigii leaves (commonly known as sweet neem leaf, or curry leaf). Organic standardised extracts of holy basil leaf, guava, lemon peel provide B vitamins and organic acerola cherry juice and amla extract to provide a guaranteed level of vitamin C. Iodine is provided by organic arctic wrack seaweed. Organic Liquid Iron is a non-constipating formula with a pleasant orange taste, also featuring organic nettle and dandelion leaf infusions, honey and orange oil.","Organic Glycerine , 
Organic Freeze-dried Acerola Vit C Powder, 
Nettle Root, 
Organic Dandelion root, 
Organic Bulgarian polyfloral honey, 
Organic Murraya koenigii leaf extract providing iron, 
Organic Holy Basil and Guava extract, 
Organic Amla Extract, 
Organic Kelp
In a base of Orange Oil",TRUE,0,"Directions: As a food supplement for adults, take 2 to 4 teaspoons daily. For children aged 3-5 years, take 1 teaspoon daily, and children aged 6-12 take 2 teaspoons daily, or as directed by your healthcare professional.",30,5060003593218,Minerals,377
,products.product,0322,,Balanced Iron (15mg) Complex - 90 Veg Caps,Balanced Iron 15mg Compx 90,viridian,90,caps,€23.65,T1,"Iron is essential for the healthy production of haemoglobin and red blood cells. Balanced Iron Complex contains iron bisglycinate, a form of iron that is gentle on the digestive system. The formula also includes synergistic factors including Vitamin C which enhances iron absorption and aids in the maintenance of the immune system. Iron contributes to the reduction of tiredness and fatigue and contributes to normal cognitive function.  ","Iron Bisglycinate 15mg, 
Adenosylcobalamin (Vitamin B12) 25ug, 
Methylcobalamin (Vitamin B12) 25ug, 
Folic Acid 100ug, 
Magnesium Ascorbate 107mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593225,Minerals,204
,products.product,0325,,Potassium Magnesium Powder - 150g,Potassium Mag Powder - 150g,viridian,150,g,€22.30,T1,Potassium contributes to the maintenance of normal blood pressure. Potassium and magnesium contribute to normal muscle function. Magnesium contributes to a reduction of tiredness and fatigue.,"Potassium Citrate 500mg, 
Magnesium Citrate 150mg",TRUE,0,"Directions: a food supplement, stir half a level teaspoon
into water or juice and drink once daily, or as directed by your
healthcare professional.",30,5060003593256,Minerals,338
,products.product,0326,,Magnesium Taurate - 30 Veg Caps,Magnesium Taurate 30 Caps,viridian,30,caps,€15.10,T1,Fully reacted Magnesium Taurate. Magnesium contributes to electrolyte balance and normal muscle function. Magnesium also contributes to the reduction of tiredness and fatigue.,"Magnesium Taurate 750mg, 
Vegan (HMPC) capsule",TRUE,0,Directions: Take two capsules daily with food or as recommended by your healthcare practitioner.,30,5060003593263,Minerals,242
,products.product,0327,,Magnesium Taurate - 90 Veg Caps,Magnesium Taurate 90 Caps,viridian,90,caps,€36.45,T1,Fully reacted Magnesium Taurate. Magnesium contributes to electrolyte balance and normal muscle function. Magnesium also contributes to the reduction of tiredness and fatigue.,"Magnesium Taurate 750mg, 
Vegan (HMPC) capsule",TRUE,0,Directions: Take two capsules daily with food or as recommended by your healthcare practitioner.,30,5060003593270,Minerals,114
,products.product,0328,,Hi-Potency Magnesium (300mg) w/ B6 (25mg) - 30 Veg Caps,Hi-Pot Mag 300mg w B6 30 Caps,viridian,30,caps,€15.55,T1,"Magnesium contributes to the reduction of tiredness, fatigue and normal psychological function. Vitamin B6 contributes to the regulation of hormonal activity.","Magnesium oxide 273mg, 
Magnesium Citrate 23mg, 
Magnesium Bisglycinate 5mg, 
Pyridoxine HCl (Vitamin B6) 25mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to two capsule daily with food, or as directed by your healthcare professional.",30,5060003593287,Minerals,122
,products.product,0329,,Hi-Potency Magnesium (300mg) w/ B6 (25mg) - 120 Veg Caps,Hi-Pot Mag 300mg w B6 120 Caps,viridian,120,caps,€31.30,T1,"Magnesium contributes to the reduction of tiredness, fatigue and normal psychological function. Vitamin B6 contributes to the regulation of hormonal activity.","Magnesium oxide 273mg, 
Magnesium Citrate 23mg, 
Magnesium Bisglycinate 5mg, 
Pyridoxine HCl (Vitamin B6) 25mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to two capsule daily with food, or as directed by your healthcare professional.",30,5060003593294,Minerals,286
,products.product,0330,,Magnesium Citrate (100mg) w/ B6 (25mg) - 30 Veg Caps,Mag Citrate 100mg w B6 30 Caps,viridian,30,caps,€9.75,T1,"Magnesium contributes to a reduction of tiredness and fatigue, supports electrolyte balance, the nervous system, normal muscle function, normal psychological function and the maintenance of normal bones and teeth. B6 (pyridoxine) contributes the regulation of hormonal activity, to the reduction of tiredness and fatigue, the energy-yielding metabolism, to normal psychological function and the functioning of the nervous system. Vitamin B6 also contributes to the normal function of the immune system, to normal homocysteine metabolism and red blood cell formation.","Magnesium Citrate 100mg, 
Pyridoxine HCl (Vitamin B6) 25mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",30,5060003593300,Minerals,122
,products.product,0332,,Magnesium Citrate (100mg) w/ B6 (25mg) - 90 Veg Caps,Mag Citrate 100mg w B6 90 Caps,viridian,90,caps,€23.05,T1,"Magnesium contributes to a reduction of tiredness and fatigue, supports electrolyte balance, the nervous system, normal muscle function, normal psychological function and the maintenance of normal bones and teeth. B6 (pyridoxine) contributes the regulation of hormonal activity, to the reduction of tiredness and fatigue, the energy-yielding metabolism, to normal psychological function and the functioning of the nervous system. Vitamin B6 also contributes to the normal function of the immune system, to normal homocysteine metabolism and red blood cell formation.","Magnesium Citrate 100mg, 
Pyridoxine HCl (Vitamin B6) 25mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",30,5060003593324,Minerals,234
,products.product,0333,,Magnesium Citrate Powder - 150g,Magnesium Citrate Powder 150g,viridian,150,g,€24.45,T1,"Magnesium contributes to a reduction of tiredness and fatigue, supports electrolyte balance, the nervous system, normal muscle function, normal psychological function and the maintenance of normal bones and teeth. ",Magnesium Citrate 375mg,TRUE,0,"Directions: As a food supplement, stir half a level teaspoon into water or juice and drink once daily, or as directed by your healthcare professional.",30,5060003593331,Minerals,340
,products.product,0334,,Magnesium (200mg) B6 (25mg) & Saffron (15mg) - 60 Veg Caps,Magnesium w B6  & Saffron 60 Caps,viridian,60,caps,€37.00,T1,"Featuring clinically studied saffron (Crocus sativus) extract with high-potency magnesium and vitamin B6 which both contribute to normal functioning of the nervous system.

","Magnesium oxide 182mg, 
Magnesium Citrate 15mg, 
Magnesium Bisglycinate 3mg, 
Pyridoxine HCl (Vitamin B6) 25mg, 
Saffron extract (0.3% saffranal) 15mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule twice daily with food, or as directed by your healthcare professional.",30,5060003593348,Minerals,160
,products.product,0340,,Potassium (99mg) Magnesium Citrate (50mg) - 30 Veg Caps,Potassium Mag Citrate 30 Caps,viridian,30,caps,€11.10,T1,"Potassium contributes to the maintenance of normal blood pressure, the normal functioning of the nervous system and to normal muscle function. Magnesium contributes to a reduction of tiredness and fatigue, supports electrolyte balance, the nervous system, normal muscle function, normal psychological function and the maintenance of normal bones and teeth. ","Potassium Citrate 99mg, 
Magnesium Citrate 50mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",30,5060003593409,Minerals,118
,products.product,0342,,Potassium (99mg) Magnesium Citrate (50mg) - 90 Veg Caps,Potassium Mag Citrate 90 Caps,viridian,90,caps,€25.30,T1,"Potassium contributes to the maintenance of normal blood pressure, the normal functioning of the nervous system and to normal muscle function. Magnesium contributes to a reduction of tiredness and fatigue, supports electrolyte balance, the nervous system, normal muscle function, normal psychological function and the maintenance of normal bones and teeth. ","Potassium Citrate 99mg, 
Magnesium Citrate 50mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one  to three capsules daily with food, or as directed by your healthcare professional.",30,5060003593423,Minerals,226
,products.product,0343,,Zinc Citrate - 30 Veg Caps,Zinc Citrate - 30 Veg Caps,viridian,30,caps,€11.70,T1,"Zinc is an essential nutrient for the body, contributing to many functions.

It is needed for the normal operation of the immune system, helping the body to fight off pathogens. Zinc is also crucial for the maintenance of normal skin, hair and nails, as well as bone strength and normal vision.


Bound with citric acid to make it stable, Zinc Citrate is a potent and absorbable form of this essential nutrient. The copper free formula is ideal for people who already achieve high levels of copper intake or have copper sensitivity.

The Zinc Citrate is formulated in a natural wholefood base of spirulina, alfalfa and bilberry and encapsulated into micro caps, making them easy to swallow.


KEY FEATURES

Copper free formulation
100% active ingredients with no fillers, binders or nasties
Suitable for vegans
GMO free, palm oil free, never animal tested, ethically made","Zinc (as citrate)  15mg
In a base of alfalfa, spirulina and bilberry,		
Vegan (HMPC) Capsule",TRUE,0,Directions: As a food supplement take one capsule daily with food or as recommended by your healthcare practitioner.,30,5060003593430,Minerals,100
,products.product,0344,,Zinc Citrate - 90 Veg Caps,Zinc Citrate - 90 Veg Caps,viridian,90,caps,€27.50,T1,"Zinc is an essential nutrient for the body, contributing to many functions.

It is needed for the normal operation of the immune system, helping the body to fight off pathogens. Zinc is also crucial for the maintenance of normal skin, hair and nails, as well as bone strength and normal vision.


Bound with citric acid to make it stable, Zinc Citrate is a potent and absorbable form of this essential nutrient. The copper free formula is ideal for people who already achieve high levels of copper intake or have copper sensitivity.

The Zinc Citrate is formulated in a natural wholefood base of spirulina, alfalfa and bilberry and encapsulated into micro caps, making them easy to swallow.


KEY FEATURES

Copper free formulation
100% active ingredients with no fillers, binders or nasties
Suitable for vegans
GMO free, palm oil free, never animal tested, ethically made","Zinc (as citrate)  15mg
In a base of alfalfa, spirulina and bilberry,		
Vegan (HMPC) Capsule",TRUE,0,Directions: As a food supplement take one capsule daily with food or as recommended by your healthcare practitioner.,30,5060003593447,Minerals,150
,products.product,0345,,Selenium 200ug - 30 Veg Caps  ,Selenium 200ug 30 Caps  ,viridian,30,,€10.85,T1,"Selenium contributes to the maintenance of normal hair and nails, the normal function of the immune system, normal thyroid function and for the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Selenium also contributes to normal spermatogenesis (the creation of sperm). Intensive farming has led to greatly reduced levels of this important mineral in our foods. This supplement presents selenium in the preferred selenomethionine form.","Selenium (Methionine)  200ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare practitioner.",30,5060003593454,Minerals,110
,products.product,0347,,Selenium 200ug - 90 Veg Caps  ,Selenium 200ug 90 Caps  ,viridian,90,caps,€24.70,T1,"Selenium contributes to the maintenance of normal hair and nails, the normal function of the immune system, normal thyroid function and for the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Selenium also contributes to normal spermatogenesis (the creation of sperm). Intensive farming has led to greatly reduced levels of this important mineral in our foods. This supplement presents selenium in the preferred selenomethionine form.","Selenium (Methionine)  200ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare practitioner.",30,5060003593478,Minerals,198
,products.product,0349,,High Potency NAC - 60 Veg Caps,High Potency NAC 60 Caps,viridian,60,caps,€37.15,T1,Viridian Nutrition’s High Potency N-acetyl L-cysteine (NAC) is suitable for vegans and produced via fermentation. NAC has shown to directly in?uence glutathione production.,"N-Acetyl L-Cysteine  600mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,Directions: Take one to four capsules daily with food or as recommended by a healthcare practitioner,30,5060003593492,Speciality Nutrients,168
,products.product,0350,,Trace Mineral Complex - 30 Veg Caps,Trace Mineral Complex 30 Caps,viridian,30,caps,€13.35,T1,"Trace minerals are essential for many processes in the body. Soil depletion and a busy lifestyle can mean that vital trace vitamins and minerals can be left out of the daily diet. Manganese contributes to the normal formation of connective tissue and aids in the maintenance of normal bones. Manganese also has a role in the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Selenium contributes to the maintenance of normal hair and nails, the normal function of the immune system, normal thyroid function and for the protection of cells from oxidative stress.  Selenium also contributes to normal spermatogenesis (the creation of sperm). Copper contributes to normal energy-yielding metabolism, the maintenance of normal connective tissues, to the normal pigmentation of hair and skin, the normal function of the nervous and immune systems, and for the protection of cells from oxidative stress. Chromium contributes to the maintenance of normal blood glucose levels.","Manganese bisglycinate 15mg, 
Selenium (Methionine)  200ug, 
Sodium Borate 1mg, 
Copper Citrate 1mg, 
Chromium Picolinate 200ug, 
Ammonium Molybdate 200ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593508,Minerals,110
,products.product,0351,,Horseradish & Garlic Complex - 30 Veg Caps,Horseradish & Garlic 30 Caps,viridian,30,caps,€19.20,T1,"Horseradish and garlic extracts with buffered vitamin C and zinc. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function, the functioning of the nervous system and contributes to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Zinc is a mineral essential to many body processes including the maintenance of normal cognitive function, vision, fertility and reproduction, hair, skin and nails and the immune system. The garlic extract in this supplement is standardised to 4.5% alliin.","Vitamin C (Ascorbic acid) 333mg, 
Horseradish Extract (5:1) 200mg, 
Zinc Citrate 10mg, 
Garlic Extract (4.5% Alliin) 50mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593515,Speciality Nutrients,116
,products.product,0352,,Trace Mineral Complex - 90 Veg Caps,Trace Mineral Complex 90 Caps,viridian,90,caps,€31.55,T1,"Trace minerals are essential for many processes in the body. Soil depletion and a busy lifestyle can mean that vital trace vitamins and minerals can be left out of the daily diet. Manganese contributes to the normal formation of connective tissue and aids in the maintenance of normal bones. Manganese also has a role in the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Selenium contributes to the maintenance of normal hair and nails, the normal function of the immune system, normal thyroid function and for the protection of cells from oxidative stress.  Selenium also contributes to normal spermatogenesis (the creation of sperm). Copper contributes to normal energy-yielding metabolism, the maintenance of normal connective tissues, to the normal pigmentation of hair and skin, the normal function of the nervous and immune systems, and for the protection of cells from oxidative stress. Chromium contributes to the maintenance of normal blood glucose levels.","Manganese bisglycinate 15mg, 
Selenium (Methionine)  200ug, 
Sodium Borate 1mg, 
Copper Citrate 1mg, 
Chromium Picolinate 200ug, 
Ammonium Molybdate 200ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593522,Minerals,200
,products.product,0353,,Horseradish & Garlic Complex - 90 Veg Caps,Horseradish & Garlic 90 Caps,viridian,90,caps,€35.60,T1,"Horseradish and garlic extracts with buffered vitamin C and zinc. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function, the functioning of the nervous system and contributes to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Zinc is a mineral essential to many body processes including the maintenance of normal cognitive function, vision, fertility and reproduction, hair, skin and nails and the immune system. The garlic extract in this supplement is standardised to 4.5% alliin.","Vitamin C (Ascorbic acid) 333mg, 
Horseradish Extract (5:1) 200mg, 
Zinc Citrate 10mg, 
Garlic Extract (4.5% Alliin) 50mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593539,Speciality Nutrients,226
,products.product,0354,,Saffron Extract 30mg with Marigold - 30 Veg Caps ,Saffron with Marigold 30 Caps,viridian,30,caps,€27.50,T1,"Saffron (crocus sativus) extract providing 0.3% of safranal sourced from Iran, with marigold flowers (calendula).","Saffron extract (0.3% saffranal) 30mg, 
Marigold Flowers (Calendula Officinalis) 270mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",31,5060003593546,Speciality Nutrients,106
,products.product,0355,,Saffron Extract 30mg with Marigold - 60 Veg Caps ,Saffron with Marigold 60 Caps,viridian,60,caps,€48.55,T1,"Saffron (crocus sativus) extract providing 0.3% of safranal sourced from Iran, with marigold flowers (calendula).","Saffron extract (0.3% saffranal) 30mg, 
Marigold Flowers (Calendula Officinalis) 270mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",31,5060003593553,Speciality Nutrients,144
,products.product,0356,,Balanced Zinc (15mg) Complex - 30 Veg Caps,Balanced Zinc 15mg Cplx 30 Cap,viridian,30,caps,€11.90,T1,"Highly absorbable, synergistic balance of Zinc and other key nutrients involved in immune maintenance and beauty.  Includes vitamin A and Copper for optimum absorption and utilisation.  Zinc aids the maintenance of bones, vision, skin, nails and hair.  Copper contributes to normal hair and skin pigmentation.","Zinc picolinate  15mg, 
Copper Citrate 1mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 900ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593560,Minerals,106
,products.product,0358,,Balanced Zinc (15mg) Complex - 90 Veg Caps,Balanced Zinc 15mg Cplx 90 Cap,viridian,90,caps,€27.75,T1,"Highly absorbable, synergistic balance of Zinc and other key nutrients involved in immune maintenance and beauty.  Includes vitamin A and Copper for optimum absorption and utilisation.  Zinc aids the maintenance of bones, vision, skin, nails and hair.  Copper contributes to normal hair and skin pigmentation.","Zinc picolinate  15mg, 
Copper Citrate 1mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 900ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",30,5060003593584,Minerals,202
,products.product,0359,,Quercetin B5 Plus Complex - 60 Veg Caps ,Quercetin B5 Plus Cmplx 60 Cap,viridian,60,caps,€29.55,T1,"Quercetin and vitamin B5 with nettle extract, chamomile flower, pine bark extract, bromelain (from pineapple) and acerola fruit, plus vitamin C. Vitamin B5 (pantothenic acid) contributes to normal mental performance and a reduction in tiredness and fatigue. Vitamin B5 also contributes to the normal synthesis and metabolism of steroid hormones, vitamin D and some neurotransmitters.","Quercetin 150mg, 
D-Ca pantothenate (vitamin B5) 75mg, 
Nettle leaf extract 50mg, 
Pine Bark Extract (95% OPC) 50mg, 
Organic Chamomile 50mg, 
Vitamin C (Ascorbic acid) 25mg, 
Bromelain 25mg, 
Organic Freeze-dried Acerola Vit C Powder 13mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593591,Speciality Nutrients,154
,products.product,0360,,Co-enzyme Q10 30mg with MCT - 30 Veg Caps,Co-Q10 30mg with MCT 30 Caps,viridian,30,caps,€18.95,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 30mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593607,Speciality Nutrients,100
,products.product,0361,,Co-enzyme Q10 30mg with MCT - 60 Veg Caps,Co-Q10 30mg with MCT 60 Caps,viridian,60,caps,€33.40,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 30mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593614,Speciality Nutrients,140
,products.product,0362,,Co-enzyme Q10 30mg with MCT - 90 Veg Caps,Co-Q10 30mg with MCT 90 Caps,viridian,90,caps,€50.75,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 30mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593621,Speciality Nutrients,196
,products.product,0363,,Curcumin Co-Q10 - 60 Veg Caps,Curcumin Co-Q10 60 Caps,viridian,60,caps,€42.55,T1,"A combination of sustainably sourced turmeric root extract providing 85% curcuminoids, and Co-enzyme Q10 with medium chain triglycerides from coconut oil. Encapsulated in a base of sustainably sourced whole turmeric root.","Organic Curcumin Extract (85% Curcuminoids) 100mg, 
Co-Q10 (Ubiquinone) 100mg, 
Medium Chain Tryglycerides  100mg, 
Organic Whole root turmeric  75mg, 
Vegan (HMPC) capsule",TRUE,0,Directions: Take one to two capsules daily with food.,31,5060003593638,Speciality Nutrients,148
,products.product,0364,,Immune Complex 30 Veg Caps,Immune Complex 30 Veg Caps,viridian,30,caps,€30.35,T1,"Immune Complex is a formula of 4 specially balanced nutrients designed to help support the immune system.


Featuring Beta Glucan in the essential 1,3 / 1,6 form which is a natural fibre sourced from yeast. Vegan vitamin D3 is sourced from lichen and vitamin C is buffered to reduce the acidity. The addition of zinc citrate provides further support for the body’s natural defences.


Vitamin C, zinc and vitamin D all contribute to the normal function of the immune system.","Beta 1,3/1,6 Glucan 250mg	
Vitamin C (magnesium ascorbate) 200mg
Zinc (citrate) 10mg
Vitamin D3 (1,000IU) 25ug",TRUE,0,"Directions: As a food supplement take one capsule daily with food, or as recommended by your healthcare practitioner.",31,5060003593645,Speciality Nutrients,150
,products.product,0365,,Co-enzyme Q10 100mg with MCT - 30 Veg Caps ,Co-Q10 100mg with MCT 30 Caps,viridian,30,caps,€41.10,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 100mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593652,Speciality Nutrients,104
,products.product,0366,,Co-enzyme Q10 100mg with MCT - 60 Veg Caps ,Co-Q10 100mg with MCT 60 Caps,viridian,60,caps,€78.20,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 100mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593669,Speciality Nutrients,144
,products.product,0367,,Oral Care Complex - 60 Veg Caps ,Oral Care Complex 60 Caps,viridian,60,caps,€55.25,T1,"This supplement is specially formulated to aid in the maintenance of a healthy mouth and gums, supporting the structures that maintain overall oral care. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function, the functioning of the nervous system and contributes to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. ","Pycnogenol 25mg, 
Co-Q10 (Ubiquinone) 25mg, 
Ester C 250mg, 
Organic Green Tea Leaf 50mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593676,Speciality Nutrients,152
